0.03286538461538398
-0.00125 0
0.00125 0
0.00375 0
0.00625 0
0.00875 0
0.01125 0
0.01375 0
0.01625 0
0.01875 0
0.02125 0
0.02375 0
0.02625 0
0.02875 0
0.03125 0
0.03375 0
0.03625 0
0.03875 0
0.04125 0
0.043750000000000004 0
0.04625 0
0.04875 0
0.051250000000000004 0
0.05375 0
0.05625 0
0.058750000000000004 0
0.06125 0
0.06375 0
0.06625 0
0.06875 0
0.07125000000000001 0
0.07375 0
0.07625 0
0.07875 0
0.08125 0
0.08375 0
0.08625000000000001 0
0.08875 0
0.09125 0
0.09375 0
0.09625 0
0.09875 0
0.10125 0
0.10375000000000001 0
0.10625 0
0.10875 0
0.11125 0
0.11375 0
0.11625 0
0.11875000000000001 0
0.12125 0
0.12375 0
0.12625 0
0.12875 0
0.13125 0
0.13375 0
0.13625 0
0.13875 0
0.14125000000000001 0
0.14375000000000002 0
0.14625 0
0.14875 0
0.15125 0
0.15375 0
0.15625 0
0.15875 0
0.16125 0
0.16375 0
0.16625 0
0.16875 0
0.17125 0
0.17375000000000002 0
0.17625 0
0.17875 0
0.18125 0
0.18375 0
0.18625 0
0.18875 0
0.19125 0
0.19375 0
0.19625 0
0.19875 0
0.20125 0
0.20375000000000001 0
0.20625000000000002 0
0.20875 0
0.21125 0
0.21375 0
0.21625 0
0.21875 0
0.22125 0
0.22375 0
0.22625 0
0.22875 0
0.23125 0
0.23375 0
0.23625000000000002 0
0.23875000000000002 0
0.24125 0
0.24375 0
0.24625 0
0.24875 0
0.25125000000000003 0
0.25375000000000003 0
0.25625 0
0.25875 0
0.26125 0
0.26375 0
0.26625 0
0.26875 0
0.27125 0
0.27375 0
0.27625 0
0.27875 0
0.28125 0
0.28375 0
0.28625 0
0.28875 0
0.29125 0
0.29375 0
0.29625 0
0.29875 0
0.30125 0
0.30375 0
0.30625 0
0.30875 0
0.31125 0
0.31375000000000003 0
0.31625000000000003 0
0.31875000000000003 0
0.32125 0
0.32375 0
0.32625 0
0.32875 0
0.33125 0
0.33375 0
0.33625 0
0.33875 0
0.34125 0
0.34375 0
0.34625 0
0.34875 0
0.35125 0
0.35375 0
0.35625 0
0.35875 0
0.36125 0
0.36375 0
0.36625 0
0.36875 0
0.37125 0
0.37375 0
0.37625000000000003 0
0.37875000000000003 0
0.38125000000000003 0
0.38375000000000004 0
0.38625 0
0.38875 0
