0.5000000000000003
0.005 0.6095708977539653 0.6095709072963091
0.01 0.6126263750040662 0.6126263941844159
0.015 0.615697167849544 0.6156971967642849
0.02 0.618783353059905 0.6187833918061406
0.025 0.6218850077894738 0.6218850564650199
0.03 0.6250022095792653 0.6250022682827006
0.035 0.6281350363589341 0.6281351051896407
0.04 0.6312835664489268 0.6312836455069257
0.045 0.6344478785624118 0.634447967948228
0.05 0.6376280518065439 0.6376281516217731
0.055 0.6408241656844451 0.6408242760323185
0.06 0.6440363000994298 0.6440364210831412
0.065 0.6472645353574896 0.6472646670780344
0.07 0.6505089521626553 0.6505090947233163
0.075 0.6537696316156343 0.6537697851298471
0.08 0.6570466552339937 0.6570468198150565
0.085 0.6603401049702377 0.6603402807049826
0.09 0.6636500631693798 0.6636502501363192
0.095 0.6669766125087251 0.6669768108584742
0.1 0.670319836092399 0.6703200460356391
0.105 0.6736798176616596 0.6736800392488674
0.11 0.6770566414581829 0.6770568744981644
0.115 0.680450391618913 0.6804506362045875
0.12 0.6838611522000223 0.6838614092123556
0.125 0.6872890087077059 0.687289278790972
0.13 0.6907340489513999 0.6907343306373545
0.135 0.694196359858433 0.6941966508779787
0.14 0.6976760233999685 0.6976763260710308
0.145 0.7011731214248167 0.7011734432085722
0.15 0.7046877484782115 0.7046880897187132
0.155 0.7082200097581621 0.7082203534677998
0.16 0.7117699905089748 0.7117703227626095
0.165 0.7153377375847272 0.7153380863525597
0.17 0.7189233129459683 0.718923733431926
0.17500000000000002 0.7225268765265146 0.722527353642072
0.18 0.7261486384522992 0.7261490370736907
0.185 0.7297886423850604 0.7297888742690566
0.19 0.7334466800835489 0.733446956224289
0.195 0.7371226666729008 0.7371233743916275
0.2 0.7408171535847162 0.7408182206817177
0.20500000000000002 0.7445310393242734 0.7445315874659091
0.21 0.7482642705971528 0.7482635675785649
0.215 0.7520151687418489 0.7520142543193824
0.22 0.7557823079236641 0.7557837414557252
0.225 0.7595676883386778 0.7595721232249683
0.23 0.7633763832760434 0.7633794943368529
0.23500000000000001 0.7672102021898387 0.7672059499758555
0.24 0.7710616681892979 0.771051585803566
0.245 0.774919191622597 0.7749164979610806
0.25 0.778783627396782 0.7788007830714047
0.255 0.7826773642378062 0.7827045382418679
0.26 0.7866252935640495 0.7866278610665531
0.265 0.7906171859539075 0.7905708496287353
0.27 0.7945968169987925 0.7945336025033337
0.275 0.7985131699512262 0.7985162187593768
0.28 0.8023998626043656 0.8025187979624783
0.28500000000000003 0.8063864478726626 0.8065414401773267
0.29 0.8105822956427157 0.8105842459701869
0.295 0.8149139311805843 0.8146473164114143
0.3 0.8191052663035344 0.8187307530779816
0.305 0.8229082728088293 0.8228346580560181
0.31 0.8264313812452795 0.8269591339433621
0.315 0.8302150732578102 0.8311042838521254
0.32 0.834835652318154 0.8352702114112718
0.325 0.8402634958989038 0.8394570207692071
0.33 0.8455789960833927 0.8436648165963834
0.335 0.8495148323635614 0.8478937040879155
0.34 0.8516087641535615 0.8521437889662111
0.34500000000000003 0.8530440989433447 0.8564151774836133
0.35000000000000003 0.8562309251149067 0.8607079764250576
0.355 0.8630638924195038 0.865022293110741
0.36 0.8729948640490944 0.8693582353988055
0.365 0.8825633435470748 0.8737159116880341
0.37 0.887229246501396 0.8780954309205611
0.375 0.8846612596546017 0.8824969025845951
0.38 0.8772743718562792 0.8869204367171573
0.385 0.8719147678229697 0.8913661439068311
0.39 0.8762878392809169 0.895834135296528
0.395 0.8939582853142866 0.9003245225862653
0.4 0.9209906900418431 0.9048374180359593
0.405 0.9466232167614439 0.9093729344682311
0.41000000000000003 0.9581138319894913 0.913931185271228
0.41500000000000004 0.9474353742675515 0.918512284401457
0.42 0.9163114291395495 0.9231163463866354
0.425 0.8768536184989053 0.9277434863285525
0.43 0.8472884783577106 0.9323938199059479
0.435 0.8446736169071332 0.9370674633774031
0.44 0.8778421896474217 0.9417645335842484
0.445 0.9435249688822698 0.9464851479534836
0.45 1.0270136064643804 0.9512294245007137
0.455 1.1067546010027693 0.9559974818330996
0.46 1.1608316255341864 0.960789439152323
0.465 1.1729111877660612 0.9656054162575661
0.47000000000000003 1.1358367918177736 0.9704455335485079
0.47500000000000003 1.0521999963330593 0.9753099120283324
